20;10;4;2.524266499996884;0
20;10;5;2.2997827000071993;0
20;20;0;2.725734999999986;4096
20;20;1;2.6446196000033524;0
20;20;2;2.746148100006394;0
20;20;3;2.554761999999755;0
20;20;4;2.5475723999988986;0
20;20;5;2.499325199998566;0
20;50;0;3.024701100002858;69632
20;50;1;3.0591057000128785;0
20;50;2;3.0049816999962786;0
20;50;3;2.9300739000027534;0
20;50;4;2.920312099988223;0
20;50;5;2.744220500011579;0
20;100;0;3.2146847999974852;0
20;100;1;3.3444121000065934;0
20;100;2;3.2296573000057833;0
20;100;3;3.222693800009438;0
20;100;4;3.217109100005473;0
20;100;5;2.966856500002905;0
20;200;0;3.5297614999872167;0
20;200;1;3.5202512000105344;0
20;200;2;3.4143756999983452;143360
20;200;3;3.408778800003347;0
20;200;4;3.3202256000076886;0
20;200;5;3.182183000011719;0
20;500;0;4.545011800000793;0
20;500;1;4.236921600007918;0
20;500;2;4.043277599994326;0
20;500;3;4.176332899995032;0
20;500;4;3.9883333000034327;4096
20;500;5;3.832215800008271;0
20;1000;0;4.470867099997122;0
20;1000;1;4.262883100003819;0
20;1000;2;4.307214999993448;0
20;1000;3;4.390689799998654;0
20;1000;4;4.354495499996119;0
20;1000;5;4.340297799994005;0
50;5;0;14.723517899998114;0
50;5;1;14.664163099994767;0
50;5;2;13.874495799987926;0
50;5;3;13.93393259998993;0
50;5;4;13.915930500006652;0
